timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue,cloud_provider,cloud_region
2026-03-10T22:41:36,llama_CPU,9948af76-a2cc-4185-abc7-d63697f23512,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,14.742684599999848,0.0001831773794748,1.2424967666666307e-05,35.70171976937143,18.608113000515576,10.0,0.0001410564118566,7.618756094999665e-05,3.950799333333129e-05,0.0002567519661399,0.0,India,IND,bihar,Windows-10-10.0.26200-SP0,3.10.19,3.2.3,24,13th Gen Intel(R) Core(TM) i7-13700HX,1,1 x NVIDIA GeForce RTX 4050 Laptop GPU,85.1352,25.5943,15.726432800292969,machine,24.361538461538466,0.0,83.70769230769231,13.164978320782,N,1.0,0.0,,
2026-03-10T22:41:56,llama_GPU,707b654a-1a5e-44e6-8bf1-0d1d96db03ce,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,15.719688699999097,0.0002169523926983021,1.3801316097202011e-05,40.7985969408,20.520518269905462,10.0,0.00017227781345186878,8.959034945000069e-05,4.2224807222222206e-05,0.0003040929701240917,0.0,India,IND,bihar,Windows-10-10.0.26200-SP0,3.10.19,3.2.3,24,13th Gen Intel(R) Core(TM) i7-13700HX,1,1 x NVIDIA GeForce RTX 4050 Laptop GPU,85.1352,25.5943,15.726432800292969,machine,22.56153846153846,1.0769230769230769,82.89230769230768,13.036950331467848,N,1.0,0.0,,
